Finish kernel   0:
Finish block    5: [2, 2, 3, 0, 0, 0]
          warp 32: [2, 3, 0, 1]
          warp 27: [2596999, 2654011, 57011, 1]
          warp 28: [2596999, 2654011, 57011, 1]
          warp 29: [2596999, 2654011, 57011, 1]
          warp 30: [2596999, 2654011, 57011, 1]
          warp 31: [2596999, 2654011, 57011, 1]
Finish block  906: [5, 2596999, 2654011, 113664, 113664, 151552]
          warp  0: [2596999, 2654011, 57011, 1]
          warp  1: [2596999, 2654011, 57011, 1]
          warp  2: [2596999, 2654011, 57011, 1]
          warp  3: [2596999, 2654011, 57011, 1]
          warp  4: [2596999, 2654011, 57011, 1]
          warp  5: [2596999, 2654011, 57011, 1]
          warp  6: [2596999, 2654011, 57011, 1]
          warp  7: [2596999, 2654011, 57011, 1]
          warp  8: [2596999, 2654011, 57011, 1]
          warp  9: [2596999, 2654011, 57011, 1]
          warp 10: [2596999, 2654011, 57011, 1]
          warp 11: [2596999, 2654011, 57011, 1]
          warp 12: [2596999, 2654011, 57011, 1]
          warp 13: [2596999, 2654011, 57011, 1]
          warp 14: [2596999, 2654011, 57011, 1]
          warp 15: [2596999, 2654011, 57011, 1]
          warp 16: [2596999, 2654011, 57011, 1]
          warp 17: [2596999, 2654011, 57011, 1]
          warp 18: [2596999, 2654011, 57011, 1]
          warp 19: [2596999, 2654011, 57011, 1]
          warp 20: [2596999, 2654011, 57011, 1]
          warp 21: [2596999, 2654011, 57011, 1]
          warp 22: [2596999, 2654011, 57011, 1]
          warp 23: [2596999, 2654011, 57011, 1]
          warp 24: [2596999, 2654011, 57011, 1]
          warp 25: [2596999, 2654011, 57011, 1]
          warp 26: [2596999, 2654011, 57011, 1]
          warp 27: [2596999, 2654011, 57011, 1]
          warp 28: [2596999, 2654011, 57011, 1]
          warp 29: [2596999, 2654011, 57011, 1]
          warp 30: [2596999, 2654011, 57011, 1]
          warp 31: [2596999, 2654011, 57011, 1]
Finish block  897: [0, 2596999, 2654012, 113664, 113664, 151552]
          warp 32: [2596999, 2654012, 57011, 2]
          warp 33: [2596999, 2654012, 57011, 2]
          warp 34: [2596999, 2654012, 57011, 2]
          warp 35: [2596999, 2654012, 57011, 2]
          warp 36: [2596999, 2654012, 57011, 2]
          warp 37: [2596999, 2654012, 57011, 2]
          warp 38: [2596999, 2654012, 57011, 2]
          warp 39: [2596999, 2654012, 57011, 2]
          warp 40: [2596999, 2654012, 57011, 2]
          warp 41: [2596999, 2654012, 57011, 2]
          warp 42: [2596999, 2654012, 57011, 2]
          warp 43: [2596999, 2654012, 57011, 2]
          warp 44: [2596999, 2654012, 57011, 2]
          warp 45: [2596999, 2654012, 57011, 2]
          warp 46: [2596999, 2654012, 57011, 2]
          warp 47: [2596999, 2654012, 57011, 2]
          warp 48: [2596999, 2654012, 57011, 2]
          warp 49: [2596999, 2654012, 57011, 2]
          warp 50: [2596999, 2654012, 57011, 2]
          warp 51: [2596999, 2654012, 57011, 2]
          warp 52: [2596999, 2654012, 57011, 2]
          warp 53: [2596999, 2654012, 57011, 2]
          warp 54: [2596999, 2654012, 57011, 2]
          warp 55: [2596999, 2654012, 57011, 2]
          warp 56: [2596999, 2654012, 57011, 2]
          warp 57: [2596999, 2654012, 57011, 2]
          warp 58: [2596999, 2654012, 57011, 2]
          warp 59: [2596999, 2654012, 57011, 2]
          warp 60: [2596999, 2654012, 57011, 2]
          warp 61: [2596999, 2654012, 57011, 2]
          warp 62: [2596999, 2654012, 57011, 2]
          warp 63: [2596999, 2654012, 57011, 2]
Finish block  899: [1, 2596999, 2654012, 113664, 113664, 151552]
          warp 32: [2596999, 2654012, 57011, 2]
          warp 33: [2596999, 2654012, 57011, 2]
          warp 34: [2596999, 2654012, 57011, 2]
          warp 35: [2596999, 2654012, 57011, 2]
          warp 36: [2596999, 2654012, 57011, 2]
          warp 37: [2596999, 2654012, 57011, 2]
          warp 38: [2596999, 2654012, 57011, 2]
          warp 39: [2596999, 2654012, 57011, 2]
          warp 40: [2596999, 2654012, 57011, 2]
          warp 41: [2596999, 2654012, 57011, 2]
          warp 42: [2596999, 2654012, 57011, 2]
          warp 43: [2596999, 2654012, 57011, 2]
          warp 44: [2596999, 2654012, 57011, 2]
          warp 45: [2596999, 2654012, 57011, 2]
          warp 46: [2596999, 2654012, 57011, 2]
          warp 47: [2596999, 2654012, 57011, 2]
          warp 48: [2596999, 2654012, 57011, 2]
          warp 49: [2596999, 2654012, 57011, 2]
          warp 50: [2596999, 2654012, 57011, 2]
          warp 51: [2596999, 2654012, 57011, 2]
          warp 52: [2596999, 2654012, 57011, 2]
          warp 53: [2596999, 2654012, 57011, 2]
          warp 54: [2596999, 2654012, 57011, 2]
          warp 55: [2596999, 2654012, 57011, 2]
          warp 56: [2596999, 2654012, 57011, 2]
          warp 57: [2596999, 2654012, 57011, 2]
          warp 58: [2596999, 2654012, 57011, 2]
          warp 59: [2596999, 2654012, 57011, 2]
          warp 60: [2596999, 2654012, 57011, 2]
          warp 61: [2596999, 2654012, 57011, 2]
          warp 62: [2596999, 2654012, 57011, 2]
          warp 63: [2596999, 2654012, 57011, 2]
Finish block  901: [2, 2596999, 2654012, 113664, 113664, 151552]
          warp 32: [2596999, 2654012, 57011, 2]
          warp 33: [2596999, 2654012, 57011, 2]
          warp 34: [2596999, 2654012, 57011, 2]
          warp 35: [2596999, 2654012, 57011, 2]
          warp 36: [2596999, 2654012, 57011, 2]
          warp 37: [2596999, 2654012, 57011, 2]
          warp 38: [2596999, 2654012, 57011, 2]
          warp 39: [2596999, 2654012, 57011, 2]
          warp 40: [2596999, 2654012, 57011, 2]
          warp 41: [2596999, 2654012, 57011, 2]
          warp 42: [2596999, 2654012, 57011, 2]
          warp 43: [2596999, 2654012, 57011, 2]
          warp 44: [2596999, 2654012, 57011, 2]
          warp 45: [2596999, 2654012, 57011, 2]
          warp 46: [2596999, 2654012, 57011, 2]
          warp 47: [2596999, 2654012, 57011, 2]
          warp 48: [2596999, 2654012, 57011, 2]
          warp 49: [2596999, 2654012, 57011, 2]
          warp 50: [2596999, 2654012, 57011, 2]
          warp 51: [2596999, 2654012, 57011, 2]
          warp 52: [2596999, 2654012, 57011, 2]
          warp 53: [2596999, 2654012, 57011, 2]
          warp 54: [2596999, 2654012, 57011, 2]
          warp 55: [2596999, 2654012, 57011, 2]
          warp 56: [2596999, 2654012, 57011, 2]
          warp 57: [2596999, 2654012, 57011, 2]
          warp 58: [2596999, 2654012, 57011, 2]
          warp 59: [2596999, 2654012, 57011, 2]
          warp 60: [2596999, 2654012, 57011, 2]
          warp 61: [2596999, 2654012, 57011, 2]
          warp 62: [2596999, 2654012, 57011, 2]
          warp 63: [2596999, 2654012, 57011, 2]
Finish block  903: [3, 2596999, 2654012, 113664, 113664, 151552]
          warp 32: [2596999, 2654012, 57011, 2]
          warp 33: [2596999, 2654012, 57011, 2]
          warp 34: [2596999, 2654012, 57011, 2]
          warp 35: [2596999, 2654012, 57011, 2]
          warp 36: [2596999, 2654012, 57011, 2]
          warp 37: [2596999, 2654012, 57011, 2]
          warp 38: [2596999, 2654012, 57011, 2]
          warp 39: [2596999, 2654012, 57011, 2]
          warp 40: [2596999, 2654012, 57011, 2]
          warp 41: [2596999, 2654012, 57011, 2]
          warp 42: [2596999, 2654012, 57011, 2]
          warp 43: [2596999, 2654012, 57011, 2]
          warp 44: [2596999, 2654012, 57011, 2]
          warp 45: [2596999, 2654012, 57011, 2]
          warp 46: [2596999, 2654012, 57011, 2]
          warp 47: [2596999, 2654012, 57011, 2]
          warp 48: [2596999, 2654012, 57011, 2]
          warp 49: [2596999, 2654012, 57011, 2]
          warp 50: [2596999, 2654012, 57011, 2]
          warp 51: [2596999, 2654012, 57011, 2]
          warp 52: [2596999, 2654012, 57011, 2]
          warp 53: [2596999, 2654012, 57011, 2]
          warp 54: [2596999, 2654012, 57011, 2]
          warp 55: [2596999, 2654012, 57011, 2]
          warp 56: [2596999, 2654012, 57011, 2]
          warp 57: [2596999, 2654012, 57011, 2]
          warp 58: [2596999, 2654012, 57011, 2]
          warp 59: [2596999, 2654012, 57011, 2]
          warp 60: [2596999, 2654012, 57011, 2]
          warp 61: [2596999, 2654012, 57011, 2]
          warp 62: [2596999, 2654012, 57011, 2]
          warp 63: [2596999, 2654012, 57011, 2]
Finish block  905: [4, 2596999, 2654012, 113664, 113664, 151552]
          warp 32: [2596999, 2654012, 57011, 2]
          warp 33: [2596999, 2654012, 57011, 2]
          warp 34: [2596999, 2654012, 57011, 2]
          warp 35: [2596999, 2654012, 57011, 2]
          warp 36: [2596999, 2654012, 57011, 2]
          warp 37: [2596999, 2654012, 57011, 2]
          warp 38: [2596999, 2654012, 57011, 2]
          warp 39: [2596999, 2654012, 57011, 2]
          warp 40: [2596999, 2654012, 57011, 2]
          warp 41: [2596999, 2654012, 57011, 2]
          warp 42: [2596999, 2654012, 57011, 2]
          warp 43: [2596999, 2654012, 57011, 2]
          warp 44: [2596999, 2654012, 57011, 2]
          warp 45: [2596999, 2654012, 57011, 2]
          warp 46: [2596999, 2654012, 57011, 2]
          warp 47: [2596999, 2654012, 57011, 2]
          warp 48: [2596999, 2654012, 57011, 2]
          warp 49: [2596999, 2654012, 57011, 2]
          warp 50: [2596999, 2654012, 57011, 2]
          warp 51: [2596999, 2654012, 57011, 2]
          warp 52: [2596999, 2654012, 57011, 2]
          warp 53: [2596999, 2654012, 57011, 2]
          warp 54: [2596999, 2654012, 57011, 2]
          warp 55: [2596999, 2654012, 57011, 2]
          warp 56: [2596999, 2654012, 57011, 2]
          warp 57: [2596999, 2654012, 57011, 2]
          warp 58: [2596999, 2654012, 57011, 2]
          warp 59: [2596999, 2654012, 57011, 2]
          warp 60: [2596999, 2654012, 57011, 2]
          warp 61: [2596999, 2654012, 57011, 2]
          warp 62: [2596999, 2654012, 57011, 2]
          warp 63: [2596999, 2654012, 57011, 2]
Finish block  907: [5, 2596999, 2654012, 113664, 113664, 151552]
          warp 32: [2596999, 2654012, 57011, 2]
          warp 33: [2596999, 2654012, 57011, 2]
          warp 34: [2596999, 2654012, 57011, 2]
          warp 35: [2596999, 2654012, 57011, 2]
          warp 36: [2596999, 2654012, 57011, 2]
          warp 37: [2596999, 2654012, 57011, 2]
          warp 38: [2596999, 2654012, 57011, 2]
          warp 39: [2596999, 2654012, 57011, 2]
          warp 40: [2596999, 2654012, 57011, 2]
          warp 41: [2596999, 2654012, 57011, 2]
          warp 42: [2596999, 2654012, 57011, 2]
          warp 43: [2596999, 2654012, 57011, 2]
          warp 44: [2596999, 2654012, 57011, 2]
          warp 45: [2596999, 2654012, 57011, 2]
          warp 46: [2596999, 2654012, 57011, 2]
          warp 47: [2596999, 2654012, 57011, 2]
          warp 48: [2596999, 2654012, 57011, 2]
          warp 49: [2596999, 2654012, 57011, 2]
          warp 50: [2596999, 2654012, 57011, 2]
          warp 51: [2596999, 2654012, 57011, 2]
          warp 52: [2596999, 2654012, 57011, 2]
          warp 53: [2596999, 2654012, 57011, 2]
          warp 54: [2596999, 2654012, 57011, 2]
          warp 55: [2596999, 2654012, 57011, 2]
          warp 56: [2596999, 2654012, 57011, 2]
          warp 57: [2596999, 2654012, 57011, 2]
          warp 58: [2596999, 2654012, 57011, 2]
          warp 59: [2596999, 2654012, 57011, 2]
          warp 60: [2596999, 2654012, 57011, 2]
          warp 61: [2596999, 2654012, 57011, 2]
          warp 62: [2596999, 2654012, 57011, 2]
          warp 63: [2596999, 2654012, 57011, 2]
Finish kernel  57:
Finish block  915: [1, 2654013, 2709903, 27648, 27648, 44028]
          warp 32: [2654013, 2709903, 55889, 1]
          warp 33: [2654013, 2709903, 55889, 1]
          warp 34: [2654013, 2709903, 55889, 1]
          warp 35: [2654013, 2709903, 55889, 1]
          warp 36: [2654013, 2709903, 55889, 1]
          warp 37: [2654013, 2709903, 55889, 1]
          warp 38: [2654013, 2709903, 55889, 1]
          warp 39: [2654013, 2709903, 55889, 1]
          warp 40: [2654013, 2709903, 55889, 1]
          warp 41: [2654013, 2709903, 55889, 1]
          warp 42: [2654013, 2709903, 55889, 1]
          warp 43: [2654013, 2709903, 55889, 1]
          warp 44: [2654013, 2709903, 55889, 1]
          warp 45: [2654013, 2709903, 55889, 1]
          warp 46: [2654013, 2709903, 55889, 1]
          warp 47: [2654013, 2709903, 55889, 1]
          warp 48: [2654013, 2709903, 55889, 1]
          warp 49: [2654013, 2709903, 55889, 1]
          warp 50: [2654013, 2709903, 55889, 1]
          warp 51: [2654013, 2709903, 55889, 1]
          warp 52: [2654013, 2709903, 55889, 1]
          warp 53: [2654013, 2709903, 55889, 1]
          warp 54: [2654013, 2709903, 55889, 1]
          warp 55: [2654013, 2709903, 55889, 1]
          warp 56: [2654013, 2709903, 55889, 1]
          warp 57: [2654013, 2709903, 55889, 1]
          warp 58: [2654013, 2709903, 55889, 1]
          warp 59: [2654013, 2709903, 55889, 1]
          warp 60: [2654013, 2709903, 55889, 1]
          warp 61: [2654013, 2709903, 55889, 1]
          warp 62: [2654013, 2709903, 55889, 1]
          warp 63: [2654013, 2709903, 55889, 1]
Finish block  916: [2, 2654013, 2709903, 27648, 27648, 44064]
          warp  0: [2654013, 2709903, 55889, 1]
          warp  1: [2654013, 2709903, 55889, 1]
          warp  2: [2654013, 2709903, 55889, 1]
          warp  3: [2654013, 2709903, 55889, 1]
          warp  4: [2654013, 2709903, 55889, 1]
          warp  5: [2654013, 2709903, 55889, 1]
          warp  6: [2654013, 2709903, 55889, 1]
          warp  7: [2654013, 2709903, 55889, 1]
          warp  8: [2654013, 2709903, 55889, 1]
          warp  9: [2654013, 2709903, 55889, 1]
          warp 10: [2654013, 2709903, 55889, 1]
          warp 11: [2654013, 2709903, 55889, 1]
          warp 12: [2654013, 2709903, 55889, 1]
          warp 13: [2654013, 2709903, 55889, 1]
          warp 14: [2654013, 2709903, 55889, 1]
          warp 15: [2654013, 2709903, 55889, 1]
          warp 16: [2654013, 2709903, 55889, 1]
          warp 17: [2654013, 2709903, 55889, 1]
          warp 18: [2654013, 2709903, 55889, 1]
          warp 19: [2654013, 2709903, 55889, 1]
          warp 20: [2654013, 2709903, 55889, 1]
          warp 21: [2654013, 2709903, 55889, 1]
          warp 22: [2654013, 2709903, 55889, 1]
          warp 23: [2654013, 2709903, 55889, 1]
          warp 24: [2654013, 2709903, 55889, 1]
          warp 25: [2654013, 2709903, 55889, 1]
          warp 26: [2654013, 2709903, 55889, 1]
          warp 27: [2654013, 2709903, 55889, 1]
          warp 28: [2654013, 2709903, 55889, 1]
          warp 29: [2654013, 2709903, 55889, 1]
          warp 30: [2654013, 2709903, 55889, 1]
          warp 31: [2654013, 2709903, 55889, 1]
Finish block  918: [3, 2654013, 2709903, 27648, 27648, 44076]
          warp  0: [2654013, 2709903, 55889, 1]
          warp  1: [2654013, 2709903, 55889, 1]
          warp  2: [2654013, 2709903, 55889, 1]
          warp  3: [2654013, 2709903, 55889, 1]
          warp  4: [2654013, 2709903, 55889, 1]
          warp  5: [2654013, 2709903, 55889, 1]
          warp  6: [2654013, 2709903, 55889, 1]
          warp  7: [2654013, 2709903, 55889, 1]
          warp  8: [2654013, 2709903, 55889, 1]
          warp  9: [2654013, 2709903, 55889, 1]
          warp 10: [2654013, 2709903, 55889, 1]
          warp 11: [2654013, 2709903, 55889, 1]
          warp 12: [2654013, 2709903, 55889, 1]
          warp 13: [2654013, 2709903, 55889, 1]
          warp 14: [2654013, 2709903, 55889, 1]
          warp 15: [2654013, 2709903, 55889, 1]
          warp 16: [2654013, 2709903, 55889, 1]
          warp 17: [2654013, 2709903, 55889, 1]
          warp 18: [2654013, 2709903, 55889, 1]
          warp 19: [2654013, 2709903, 55889, 1]
          warp 20: [2654013, 2709903, 55889, 1]
          warp 21: [2654013, 2709903, 55889, 1]
          warp 22: [2654013, 2709903, 55889, 1]
          warp 23: [2654013, 2709903, 55889, 1]
          warp 24: [2654013, 2709903, 55889, 1]
          warp 25: [2654013, 2709903, 55889, 1]
          warp 26: [2654013, 2709903, 55889, 1]
          warp 27: [2654013, 2709903, 55889, 1]
          warp 28: [2654013, 2709903, 55889, 1]
          warp 29: [2654013, 2709903, 55889, 1]
          warp 30: [2654013, 2709903, 55889, 1]
          warp 31: [2654013, 2709903, 55889, 1]
Finish block  920: [4, 2654013, 2709903, 27648, 27648, 44008]
          warp  0: [2654013, 2709903, 55889, 1]
          warp  1: [2654013, 2709903, 55889, 1]
          warp  2: [2654013, 2709903, 55889, 1]
          warp  3: [2654013, 2709903, 55889, 1]
          warp  4: [2654013, 2709903, 55889, 1]
          warp  5: [2654013, 2709903, 55889, 1]
          warp  6: [2654013, 2709903, 55889, 1]
          warp  7: [2654013, 2709903, 55889, 1]
          warp  8: [2654013, 2709903, 55889, 1]
          warp  9: [2654013, 2709903, 55889, 1]
          warp 10: [2654013, 2709903, 55889, 1]
          warp 11: [2654013, 2709903, 55889, 1]
          warp 12: [2654013, 2709903, 55889, 1]
          warp 13: [2654013, 2709903, 55889, 1]
          warp 14: [2654013, 2709903, 55889, 1]
          warp 15: [2654013, 2709903, 55889, 1]
          warp 16: [2654013, 2709903, 55889, 1]
          warp 17: [2654013, 2709903, 55889, 1]
          warp 18: [2654013, 2709903, 55889, 1]
          warp 19: [2654013, 2709903, 55889, 1]
          warp 20: [2654013, 2709903, 55889, 1]
          warp 21: [2654013, 2709903, 55889, 1]
          warp 22: [2654013, 2709903, 55889, 1]
          warp 23: [2654013, 2709903, 55889, 1]
          warp 24: [2654013, 2709903, 55889, 1]
          warp 25: [2654013, 2709903, 55889, 1]
          warp 26: [2654013, 2709903, 55889, 1]
          warp 27: [2654013, 2709903, 55889, 1]
          warp 28: [2654013, 2709903, 55889, 1]
